time,t1,t_value,ret,bin,side
2023-03-16 19:20:00,2023-03-17 09:00:00,38.320587812255475,0.003739462157961615,1.0,1.0
2023-03-16 20:20:00,2023-03-17 08:50:00,44.21164777460455,0.004230859835099965,1.0,1.0
2023-03-16 21:20:00,2023-03-17 08:20:00,47.70546777705967,0.004844851638200698,1.0,1.0
2023-03-16 22:20:00,2023-03-17 08:10:00,46.767299031838824,0.004655590006502619,1.0,1.0
2023-03-16 23:20:00,2023-03-17 08:10:00,41.5649550135516,0.004220243982855365,1.0,1.0
2023-03-17 00:20:00,2023-03-17 08:10:00,34.09069074498485,0.004381088771222341,1.0,1.0
2023-03-21 05:20:00,2023-03-21 13:50:00,35.03254726587633,0.006085438814272814,1.0,1.0
2023-03-21 06:20:00,2023-03-21 13:00:00,41.496343188682104,0.006779534397265863,1.0,1.0
2023-03-22 02:20:00,2023-03-23 02:10:00,34.290650584877845,0.01090922595560162,1.0,1.0
2023-03-22 03:20:00,2023-03-23 03:10:00,37.83897338023226,0.012005682504016013,1.0,1.0
2023-03-22 04:20:00,2023-03-23 04:10:00,41.46424125694663,0.011765470618824825,1.0,1.0
2023-03-22 05:20:00,2023-03-23 05:10:00,44.458202647424216,0.012843014347402093,1.0,1.0
2023-03-22 06:20:00,2023-03-23 06:10:00,47.36402588934966,0.013054296962044187,1.0,1.0
2023-03-22 07:20:00,2023-03-23 07:10:00,48.9106254743132,0.014530859494764625,1.0,1.0
2023-03-22 08:20:00,2023-03-23 08:10:00,47.649310943787334,0.01244208395621138,1.0,1.0
2023-03-22 09:20:00,2023-03-23 08:15:00,45.74189919514222,0.010893044211853331,1.0,1.0
2023-03-22 10:20:00,2023-03-23 08:00:00,44.086628712468986,0.010874200426439273,1.0,1.0
2023-03-22 11:20:00,2023-03-23 07:55:00,42.12314034691988,0.010348054065571821,1.0,1.0
2023-03-22 12:20:00,2023-03-23 07:40:00,40.77637210401097,0.010346712116861445,1.0,1.0
2023-03-22 13:20:00,2023-03-23 07:40:00,37.06629391172399,0.011217829859823558,1.0,1.0
2023-03-22 20:20:00,2023-03-23 07:30:00,61.17686040278758,0.005813096510299598,1.0,1.0
2023-03-22 21:20:00,2023-03-23 07:30:00,59.407267366761786,0.005544452324157234,1.0,1.0
2023-03-22 22:20:00,2023-03-23 07:30:00,50.11597483634098,0.005192652948487808,1.0,1.0
2023-03-22 23:20:00,2023-03-23 07:30:00,41.199888694388314,0.004665415194346378,1.0,1.0
2023-03-23 03:20:00,2023-03-24 03:10:00,-34.89877196593328,-0.007000321115647523,-1.0,-1.0
